"@MarkZuckerbergF of @facebook and tim cook of @apple are sparring, but can we plz talk REAL connectivity on the web? http://t.co/AKfHP9pL9X",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
@QuentinNield @Apple I need to reinstall on my Apple iPad 2,neutral
"Apple: $115 matches 8.4% increase in earnings. Use 2014Q3 EPS=$1.42 in  #free IOS App Donkey Stocks. #AAPL
https://t.co/pyU6cuTYrX",positive
@Apple lawsuit could collapse as new #evidence comes to fore http://t.co/w3h3JSDFLq,neutral
"NO @apple NO! When I make an I phone Album I WANT IT TO STAY ON PHONE, not be removed when camera roll cleared.. GET IT TOGETHER!",negative
"APPLE Intraday Comments - NEW RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",neutral
@Nale When do you think #parable will be accessible in France @Apple #AppStore,neutral
@apple my laptop is burning my legs what do u have to say about this,negative
RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple,neutral
waiting a week for a DUNS number is preventing me from being able to build and release a client's iOS app. @apple why do you hate me so?,negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
OR @phone OR @apple I FUCKING HATE YHIS OHONE OMG IM SO EMBARRASSED,negative
"@brycehendersonn o wow @technology @stevejobs #GamerGate  @IGN  @Machinima @gameinformer @Apple #64megaherts 
got me there",neutral
@apple's calendar app has judiciously listed virtually every holiday imaginable - yet neglects my birthday.,negative
Every student deserves a chance @apple #connected #txed,neutral
"APPLE Intraday Comments - Updated RANGE,. - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",neutral
"APPLE Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",neutral
Apple @apple #thinkdifferent http://t.co/4jk0YetUaR,neutral
You'll Be Able To Learn How To Code For Free Next Week At Your Nearest @Apple Store!  http://t.co/8xHh2SLC4X,neutral
'@GMONEYizME: I've probably spent more on replacing non functioning Iphone cables than I've spent on iPhones @apple' - #SwitchToLumia,negative
@TomAdler @shortyawards @Apple I agree.  'Get' does not explicitly imply free.,neutral
I had the Facebook app but my dumbass deleted it and now I can't redownload cause it says I need iOS7 suck my fucking ass @apple,negative
@Apple YOU'RE NOT EVEN THE REAL FUCKING APPLE COMPANY WHAT THE FUCK AM I SUPPOSED TO DO,negative
#AAPL:Here's Apple's Next Great Business...http://t.co/AJx1WqhOLX,neutral
"Geez @apple I will have my mac by the 3rd of January, I won't postpone any longer.",negative
"@Apple #iOS8 Notification Center is a pain in the ass: No way to sort, no way to dismiss all notifications, and hitting that [x] on each app",negative
@AppIeGivevvay if your not affiliated how the Fuc# you giving away all of these phones? I will be calling @Apple on Monday.,neutral
"@sacca If #simplicity was hard to charge for, why is #AAPL the most valuable company? #ipad",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"RT @iLoveMyMom98: I've tried turning it off and on, what's my problem here? @apple http://t.co/HYSbBXpvz5",negative
"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/geQDxkq8YX",neutral
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/T8DDKX3gJB",neutral
@daulfn @AppleUK_ @Apple It's what most of our devs do,neutral
"#AAPL:Apple, Samsung Argue in Appeals Court...http://t.co/XMd1e3LTex",neutral
"New meaning to Soviet jokes 'whatever we produce, it turns out as tank': #Russia seeks #Kalashnikov to rival @Apple http://t.co/bD0C0WGD5y",neutral
Here Is The New @iPad Ad #aapl http://t.co/Ec6QKDdTsK http://t.co/Cbpe7mtKvb,neutral
RT @MMLXIV: there is no avocado emoji may I ask why @apple,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
Cheeky @apple...  Very cheeky.... No dice though... You can't own 'App Store' it's a description not a product - http://t.co/8L7VeRuzfs,negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
@apple #iphone @EsteeLauder @ralphlauren @katespadeny purse  shown below! #WishList http://t.co/hRSWIrpH61 http://t.co/pvJWMrN8ee,neutral
Thank u @apple I can now compile all of the pics that i communicate with in one place http://t.co/tq1lo09oyA,positive
second phone charger broke in two weeks @apple i hate you,negative
"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF",neutral
#AAPL:Apple Exec Gets A Federal Prison Sentence For Taking Kickbacks On Leak...http://t.co/PTyctVo4ya,negative
@allandthompson @Apple Let me just go ahead and get this one out of the way: 'U gonna get a VIRUS &amp; ur whole house will explode!',negative
RT @swerviinnn: My messages aren't sending...@apple tf is going on,negative
@MhDaDon @Apple next year,neutral
@SSComposer @Apple seems to ignore any key presses like command r and is just doing its own thing.,negative
"@OneRepublic @Apple that looks amazing, don't think anyone can say they recorded music on a plane haha",positive
'After School' app gets pulled by @apple ... I say good!  Cyber bullying is awful http://t.co/RQPMQ08hXp,positive
"Apple MacBook (£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/dWX2Q7sS6F",neutral
3 Reasons #Apple Is a Potential Warren Buffett Stock and 1 Reason It Isn't | The Motley Fool #aapl http://t.co/BnSCg3I2yo,neutral
Great! @Apple now on board with #Alabama #LGBT bill named after CEO http://t.co/DNYIip9U5S #equality #Tim #Cook @equalityalabama,neutral
"Apple Devices Clobber Androids On Cyber Monday, But The Underdog Is Catching Up $AAPL #aapl
http://t.co/tTlm4APM8y",positive
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"Apple Acted Unfairly In Suppressing Digital Music Competition: Paul Kedrosky $AAPL #aapl
http://t.co/XTbFhpbYf7",negative
@caseypieper @TheWeldingRoom @Apple @Monster @redbull I heard Monster was the hebrew devil. lol,neutral
"#bug @apple #ios #spotlight #search search for twitter app, selecting search the web results are for input BEA #6Plus http://t.co/zasjFA6s4K",neutral
Product Hunters: The Functional (And Whimsical) Keyboards for #iOS8 - Forbes #aapl http://t.co/yUGBzFHsNB,neutral
Here's @Apple's next great #business! What will be Apple's primary source of revenue in 2015? http://t.co/Y6gvYZcYHp #service #company,neutral
"The king of the phablets! Apple's iPhone 6 plus is bestseller for past three months - $AAPL #aapl
http://t.co/VNp8xeBow6",positive
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"Will the iPhone 6 Plus Shortage Hurt Apple This Christmas?  $AAPL #aapl
http://t.co/TJfgAEHzhA",neutral
"Apple is developing an iPhone that fires LASER BEAMS to map surroundings, patent reveals
http://t.co/fG4Zrvq8Bk #aapl #hnhd",neutral
"APPLE - Fibonacci Technicals Levels - LAST Intraday  Update - $AAPL #aapl 
http://t.co/9tLzXOlfzG",neutral
"http://t.co/D2TeKpbQyw
@Apple Default search engine",neutral
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",positive
.@Google Trumps @Apple In Streaming Media Sales http://t.co/obPlpnWhXW @mp_gavin,neutral
Doh! Turns out the iPod at the heart of the $350M @Apple antitrust case is the wrong model http://t.co/wJRiv059ZV,neutral
"Hoping @Firefox does not cave! @Apple should allow other browser engines! #OpenUp
Could Soon Come To iOS TechCrunch  http://t.co/WGnY6XOarD",neutral
Wtf.. My phone is in do not disturb and I'm still getting notifications.. Fix this shit @Applebees @apple,negative
"@Shampeau @caseypieper @Apple @Monster @redbull 
Ultra Red? ok, I have some research to do... I've seen the coffee, white, blue",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
When you can't hear people through your headphones thank you @Apple for the headphones and @god,negative
"hey @apple why is my phone dying when it's on the charger 
ur stuff sucks",negative
@eternalmuke wtf Siri step your game up @apple,negative
@pambesteder @TeamCavuto @Apple well said,positive
RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/3mcZw84vbp,positive
Square Launches iOS App for Food Delivery Service Caviar [iOS Blog] http://t.co/l9uaXkPbxU #AAPL,neutral
"Apple MacBook (£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/0cuTGtm7fF",neutral
@apple please stop notifying me to 'upgrade iCloud storage' because I do not use iCloud enough to upgrade it nor would I pay for such things,negative
"Steve Jobs: 'I don't know what the claims in the case are' $AAPL #aapl
http://t.co/5Ufd8p9qxs",neutral
RT @MissionIR: Is Apple The Most Important Stock On Earth?  http://t.co/s5ple0Orww #aapl http://t.co/ZvW4vwZzww,neutral
#AAPL:Apple heads to trial with Steve Jobs as a witness...http://t.co/qq3XcPJPTk,neutral
"@Apple, I salut you! @kcdenton's photo http://t.co/nmwlvZVjHS",positive
"RT @Cyrus_T_Virus: Why isn't there a vomiting emoji yet, @apple http://t.co/iqxtSXmUCK",neutral
RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,positive
"@apple but i can't use the component on my tcp install disc, due to the stupid os update. so now i have to pay 20 bucks to re-download it?!",negative
"Apple Could Face iPhone 6 Shortages Next Year $AAPL #aapl
http://t.co/VpMOXOBFJh",negative
RT @TypicaIStoner: RT if you think @Apple should approve this Emoji http://t.co/MI6sKtkaye,neutral
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",negative
"Apple Inc. price at close, December 02, 2014, is 114.63. #apple #AAPL",neutral
"Apple plans to build a technical center in Yokohama, Japan, adding 'dozens of jobs.' http://t.co/sZKNKcE5iN #AAPL",neutral
My cat only chews @apple cords. Such an #AppleSnob.,neutral
"@apple one of my iPhone 5 speakers just stopped working, that's not cool..send me the iPhone 6 and I will forgive you",negative
MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing,neutral
Apple Inc. Fails App Store Trademark Appeal http://t.co/B2dCY6BilY #AAPL,negative
"APPLE Intraday Comments - LAST Update - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z",neutral
Why does my battery die so quick @apple,negative
"@OneRepublic @Apple Take us down and we keep trying,
Forty thousand feet, keep flying",neutral
"No @macbook today,charger broken .help please @apple what can i do...",negative
@ganondaIf why is the quality so bad on these WEBCAM PICS EXCUSE ME @APPLE,negative
"Apple:Dec 4 Trading Daily Profit $1.57/sh, Weekly Profits of $16.79/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/2LDyq7Iu5v",neutral
@Apple co-founder Steve Wozniak talks about Steve Jobs &amp; Apples early days. via @DesignTaxi http://t.co/JWxSOuTLP7,neutral
@Apple removed songs from iPods without telling customers http://t.co/C29jxFuNcJ,negative
Apple Is Warming Up To Social Media: Apple is hiring a social media guru in L.A. Will @Apple finally tweet?Her... http://t.co/9BuYvSrGqY,neutral
"Inspiring People - Steve Jobs  
@apple @iphone6
http://t.co/IEbQfGbgmR",positive
They really need a #fingerscrossed emoji. @Apple,neutral
"@apple ima need yall to get your shit together, my phone is fucking up something serious",negative
Got new cases. :) @apple @applestore @citycreek #slc #citycreek #apple #applestore #red #productred #aids #founda... http://t.co/Zfgt6VPJMz,positive
Ironic that we're at a PR event (#mp15) talking about companies that don't need more people talking about them (@google @apple @facebook),neutral
RT @JOJOxSweat: WHY MY CHARGERS ALWAYS GET NECKS &amp; SHIT @apple,negative
"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL",neutral
.@Apple patents new reflex drop technology for #Mobile devices|learn how this could come in handy #MobileDose http://t.co/BSGtvfPc5B,neutral
"Why the iPad is anything but doomed $AAPL #aapl
http://t.co/Fk8z5OpEMJ",positive
Pacific Crest's #Apple Analyst Reiterates Selling Some Shares - Forbes #aapl http://t.co/4WRGdhxi0G,neutral
.@andrewdmilam @WintekNOC @Apple @netflix @google You get 6ms ping. I get no connection. Thanks @comcast http://t.co/yRPSypXgGi,negative
I would like an @Apple rep to reach out to me and resolve the issue @tim_cook,neutral
@jakeflem @Apple what year is it?,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",negative
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
@bonerforesst @HeadxCreeps @Apple bought this maybe two weeks ago and it's already started lol. http://t.co/BZGCdtmHEA,neutral
"Cheap Chromebooks teach Apple a lesson: Price matters $AAPL #aapl
http://t.co/GUC5yr4cMf",neutral
Never ever buy an @apple itouch they are worthless,negative
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
There needs to be an emoji with war paint/football make up on. @apple @emojimakers for fangirls everywhere.,neutral
"Apple Inc. PT Upped By Barclays, Morgan Stanley Trims Stake http://t.co/jgysEmQXBl #AAPL",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"Please, @Apple, don't go the way @Facebook has gone with their iOS 'release notes'.  We DESERVE to know what's happening with our gear.",negative
When you request custom gift wrap from @apple ... Don't do it ... http://t.co/DoenA0e8nx,negative
Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,neutral
Apple's PT raised by JMP Securities to $150.00. outperform rating. http://t.co/omCdSCu85d $AAPL #AAPL,neutral
why the fuck are all my messages being sent through my email and not phone number @apple,negative
The pop up message box on Iphones is terrible @apple,negative
it's not even programs i use @apple http://t.co/eND84phugU,neutral
@OneRepublic @Apple @JKsOnTheRadio legit thought that was you in this pic!,neutral
Will #Apple Inc.'s Profit Margin Continue Upward? | The Motley Fool #aapl http://t.co/oSlDAHbkJP,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/fGN0TdxhyM",neutral
@apple when u gonna publish 64gb again to nationwide store i almost cry,negative
"@Cyrus_T_Virus @Apple same, really",neutral
@umo_games @Apple yeah no AppleCare here haha.,negative
"My actual Stock Market positions are starting to show some profits: Long #TVIX, #CrudeOil, Short #Aapl at 116 $ and #NASDAQ",positive
#aapl @applenws Thanks to the non factual dumb Twitter followers stock drops 3 points in one minute. Thanks dummies. #rumors,neutral
@Apple @TMobile @tim_cook @JohnLegere 128 iPhone6plus and 128 iPhone6 (lots of cash spent) help...please!,negative
"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.
Amazon
@apple
WoW Facts... http://t.co/9BPay5nh8G",positive
"RT @Jus_Trippy: i need new emojis , preferably some brown people an shxt like that @apple",negative
"Apple Continues War on Notification Center Widgets, Asks 'Drafts' to Remove Note Creation Feature http://t.co/QJgIklUDVh #AAPL",neutral
RT @fakebananas: Thanks @Apple for the preview of your smartwatch. #fitnesstracker #quantifiedself #IoT http://t.co/WAGN08SDNc,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"But I'm beyond thankful for the help @Apple gave me today. Computer was defective and they replaced it, while I just payed the difference",positive
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
BloombergTV:  #Wozniak: What Really Happened in #SteveJobs' Garage http://t.co/dmNbZukzoz #aapl,neutral
The new @Apple iPad Air 2: Change. http://t.co/90CNf5S654,neutral
We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple,positive
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"How Competition Between #Wireless Carriers Benefits #Apple, Inc. | The Motley Fool #aapl http://t.co/mQe4NT0vXr",neutral
Apple Is Warming Up To Social Media: Apple is hiring a social media guru in L.A. Will @Apple fin... http://t.co/49jbivQoZH #startup #nyc,neutral
@Apple fuck u n this weak ass iPhone,negative
@HANNAHRAD Why doesn't @apple give out free apples as snacks?,neutral
im so pissed i plugged my phone in overnight but it didnt charge fuck u @apple,negative
@CNET @briantong can you guys look into IPhone 6 dropping Ringtones?.... I was told @Apple has been working on problem for 4 weeks now!,neutral
IM SICK OF YOUR FUCKING SHIT @apple,negative
#Winter can be scary but you can stay safe #Winnipeg with our free @Apple app http://t.co/wYJVGqW6qT,neutral
iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing,neutral
@schreier @sequoia @Apple @jessepickard yes it surely is a smart game . Even peak is good,positive
"Monday's Analyst Moves: Apple Inc., Chevron Corporation, Starbucks ... http://t.co/WoLR3QcwBy #AAPL",neutral
@OneRepublic @Apple I WANNA HUG THEM SO MUCH,positive
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
@TeamCavuto @Apple It's like a temper tantrum. Like little kids who aren't getting their way. 30-year-old children having tantrums.,neutral
APPLES EARBUDS ARE SO FUCKING WEAK THEY LITERALLY CANNOT WITHSTAND ANY GOD DAMN DAMAGE I HAVE WASTED SO MUCH MONEY FUCK @Apple,negative
@TeamCavuto @FairOaksTrader @Apple These actions are not helping their cause. #DemocratsWaronTruth,negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
@SheLovesQuez @Apple you must not like em,neutral
Apple Inc. Deleted Songs From Rival Services From iPods http://t.co/dQwDFpcc4x #AAPL,negative
Gonna be dreaming about my laptop.. If only @Apple would hurry the heck up..,positive
"#Atari, @Apple, #PowerPoint and @Starbucks are some of the @disruptive #innovation included in @BW list.",neutral
Not sure if I want the 6 or the 6 plus @apple #iphone6 #iphone6plus #iphone http://t.co/BxjgPUDtc6 http://t.co/WPag3BqwKp,neutral
"RT @JPDesloges: APPLE - Fibonacci Technicals Levels -LAST  Intraday  Update - $AAPL #aapl 
http://t.co/P66pCgDlij",neutral
hahahaha @Apple Australia loses fight to have 'App Store' trademarked http://t.co/MiSOUGZNpN via @itnews_au,neutral
"How Competition Between Wireless Carriers Benefits Apple, Inc. http://t.co/9wBMngm62w #AAPL",neutral
RT @unstanningzarry: my phone keeps fucking freezing @apple,negative
"Final #AAPL #PutCallRatios for Thursday, December 4, 2014 http://t.co/FxKcb7GTqq",neutral
Always so impressed with the customer service at the @apple store square one. My laptop works again and didn't cost me a dime!,positive
It looks like I have a software update saved in my storage on my IPhone. Can I delete this or do I need it? @Apple #Applesupport,neutral
Those** PICK UP THE SLACK YOU FUCK BOYS @Apple,negative
Same struggle.  RT @LunchGod: They're not RT @Naivana_: You gotta be kidding me @apple http://t.co/rkRKS5pn1M,negative
#Apple: Facing A Challenge From Google's Android - Apple Inc. #AAPL | Seeking Alpha http://t.co/Fd4E1Pv5G4,neutral
IBM: @Apple iOS users account for 21.6% of ALL online sales. 3x @android users (6.6%). They are dominating. #business #sales #cybermonday,positive
"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.
@amazon
@Apple
@WoWFactz
@Dessytech http://t.co/s38mbqkChT",positive
"#iPhone6c release date, #rumours and #leaked images: @Apple [#Apple] said to #be working .... (#Friday, 5 #Decem... http://t.co/76QIXLKyS3",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
@Apple Give me a job so I never have to suffer through Windows OS for personal nor work use,positive
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
CNBCTV:  Citi's #Apple optimism #aapl http://t.co/CGRe961fib,neutral
Apple's Siri now partnered with Yahoo? -- watch out Google #AAPL #YHOO #GOOG http://t.co/58ranVcqGX,neutral
"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/ypWnW3gFRd",neutral
@apple on hold 56 min....,negative
New Hearthstone Expansion 'Goblins vs Gnomes' Officially Launches [iOS Blog] http://t.co/LGJGwH13Va #AAPL,neutral
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",neutral
RT @fakebananas: Thanks @Apple for the preview of your smartwatch. #fitnesstracker #quantifiedself #IoT http://t.co/WAGN08SDNc,positive
@TheWeldingRoom @Apple @Monster @redbull You need to try the Ultra Red Monster!,neutral
Review: Harman Kardon Esquire Mini is the best iPhone speakerphone you ... - http://t.co/Fn5X3aeIXw #AAPL #EsquireMini #HarmanKardon,positive
Why @Apple Won't Be A Trillion Dollar Company According To Billionaire #VC @JimBreyer http://t.co/3qakpK0KJu  @businessinsider @applenws,neutral
iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox,neutral
@OneRepublic @Apple So great to see that you guys are recording in the air! Hopefully batteries of future will come out soon! :),positive
@Apple you guys should make pipes too!,positive
@CHAYILTrading #ChartOfTheDay Apple #AAPL http://t.co/QRVLWmGw1Z,neutral
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",positive
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
@thehill @Apple Furthermore there are no provisions for secrecy in the constitution as such such activities are sedition by the US gov.,neutral
RT @jimmy5098: @AzakFeverAFC @Apple or you could learn to take pictures off the internet better,negative
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
@THE_HIIT_COACH We'll use it. But we know that feeling only too well of waiting for your app to be approved by @Apple #LikeWatchingPaintDry,neutral
.@Apple Store is coming to Brooklyn http://t.co/sD7pb4OUcB,neutral
"@brettgilmour @Apple You're not the only one apparently, based on that last interview we did with @carmilevy",neutral
Great time had @Apple store on Friday. @RussellFerg &amp; his #krumpers &amp; a #talkBack http://t.co/N6RdHXm2oP @TWDanceCenter #UrbanNutcracker,positive
"Congratulations to @Apple for firmly reasserting itself at the top of my most-hated corporations list today.

#justnotabumfluffbohemian",negative
"Apple Inc. Leads Momentum Stocks, Tesla Motors Inc Loses Steam http://t.co/4eviw5kcsz #AAPL",neutral
@SuzanneBoyd @Apple it stopped working? I would be screaming. I'm getting mine 12/24.,negative
"@Apple [#Apple] #iPhone7 Release Date Speculations Indicate Sept 2015 Launch, #Apple .... (#Wednesday, 3 #December) http://t.co/anRecOyKuD",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"WOAH! 7% Cashback from @Apple store for #CyberMonday deals at http://t.co/fNROGTo4qO. #Ipads, #Iphones, #Mac and MORE.",positive
2015 @apple #MacBookAir Release May be The Best Mac Yet http://t.co/W7N04MXcIa,positive
Apple Retailers Teaching Free 'Hour of Code' @PCMAG - http://t.co/VPVzrRnneF @Apple #HourOfCode @Codeorg,neutral
BLOCK TRADE detected in #AAPL,negative
"Citi, BMO boost Apple price targets http://t.co/U3muDVsKbV #News #AAPL #Applepricetargets #Applestock #Apple #iPhone #News",neutral
@Apple to host free workshops to take the mystery out of coding - CNET  #technology #coding  http://t.co/VisJpcqMYp,positive
How long is this @apple iOS 8.1.1 update going to take?!,negative
RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,positive
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
#brooklyn is changing! @apple store is heading to BK!,neutral
RT @cruci0btch: why don't we have harry potter emojis please work on this @Apple,negative
Anyone else notice the arm hair color of the Fallon/Timberlake hand models is backwards in the @apple iPhone gaming spot?,neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
my phone was on 19 percent and then it shut off okay @apple fuck you,negative
BLOCK TRADE detected in #AAPL,negative
@DannyRosin @Apple Agreed!,neutral
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.",positive
Man the @ESPN3 app on @apple TV is some hot garbage.,negative
"How Competition Between Wireless Carriers Benefits Apple, Inc. http://t.co/bPHgaC0KVV #AAPL",neutral
Apple in Full Support of Naming Alabama Anti-Discrimination Bill After Tim Cook http://t.co/vRfbdhIOlu #AAPL,neutral
@jimmyPasha_ @apple Another Government Shows Apple The Door http://t.co/GZTsl8ltGq,negative
@VerenaSu @OneRepublic @Apple  life ... :D,neutral
"had android chargers for years &amp; they're still top tier. please keep up, @Apple.",negative
What's at the core of @Apple's new #iOS7? Excellent updates for your phone's #mobilesecurity. #McAfee - http://t.co/pVo68ZVdq4,positive
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",neutral
@apple Excellent customer service thanks Ian #applestorecoventgarden,positive
"Apple's iPhone Crushes Samsung's Galaxy by More than 6 to1 in Japan $AAPL #aapl
http://t.co/6hDOWuO2uV",positive
@apple @microsoft @stevejobs @BillGates  common somebody http://t.co/9z0qeiBtlc,neutral
"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF",neutral
"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET",negative
Is Apple The Most Important Stock On Earth?  http://t.co/s5ple0Orww #aapl http://t.co/ZvW4vwZzww,neutral
